0,-0.022004,0.096849,9.729168
0.1,-0.056433,0.077688,9.757759
0.2,-0.043709,0.059726,9.782607
0.3,-0.03383,0.068707,9.769135
0.401,-0.076491,0.073497,9.758058
0.501,-0.040266,0.101788,9.767488
0.601,-0.041164,0.092657,9.769883
0.701,-0.052092,0.084724,9.808952
0.801,-0.041913,0.098944,9.847871
0.901,-0,0.148192,9.817634
1.002,-0.021855,0.120499,9.842632
1.102,-0.066312,0.065115,9.835447
1.202,-0.061821,0.080083,9.865984
1.302,-0.103884,0.090412,9.865385
1.402,-0.075443,0.078736,9.833202
1.502,-0.050894,0.070952,9.854607
1.603,-0.108075,0.083377,9.830358
1.703,-0.104782,0.076192,9.857601
1.803,-0.0479,0.082778,9.87272
1.903,-0.038021,0.108075,9.842932
2.003,-0.046853,0.079634,9.851913
2.104,-0.056732,0.109273,9.874366
2.204,-0.049697,0.084275,9.864337
2.304,-0.052541,0.077688,9.866582
2.404,-0.056582,0.054187,9.86763
2.504,-0.018262,0.076192,9.851763
2.605,-0.089364,0.08158,9.826316
2.705,-0.077688,0.063468,9.823622
2.805,-0.021405,0.068707,9.848171
2.905,0.010179,0.072449,9.823921
3.005,-0.011975,0.098944,9.810898
3.105,-0.004191,0.075892,9.762698
3.206,-0.003143,0.070503,9.797576
3.306,-0.024699,0.082029,9.805809
3.406,-0.002545,0.084874,9.796378
3.506,0.020657,0.092508,9.763447
3.606,0.00015,0.069456,9.732761
3.707,-0.017963,0.070653,9.779014
3.807,-0.005538,0.072,9.800719
3.907,-0.025297,0.076341,9.782607
4.007,0.002245,0.070503,9.740993
4.107,0.03832,0.051044,9.717941
4.207,-0.021855,0.084275,9.774673
4.308,-0.034728,0.066911,9.813593
4.408,-0.016166,0.08667,9.787996
4.508,0.002694,0.086071,9.758806
4.608,-0.021256,0.067809,9.734856
4.708,-0.036374,0.092508,9.758208
4.808,-0.047751,0.083077,9.798773
4.909,-0.014669,0.084125,9.778865
5.009,-0.037722,0.056133,9.754465
5.109,-0.03353,0.075742,9.796977
5.209,-0.040266,0.087718,9.76674
5.309,-0.042661,0.073198,9.805659
5.41,-0.060325,0.077539,9.834848
5.51,-0.052092,0.096699,9.861493
5.61,-0.057331,0.102387,9.818383
5.71,-0.049547,0.103884,9.837243
5.81,-0.052541,0.070653,9.84368
5.91,-0.055684,0.068707,9.842632
6.011,-0.088017,0.104034,9.878108
6.111,-0.03862,0.101339,9.826466
6.211,-0.051643,0.087119,9.836345
6.311,-0.100741,0.059726,9.860295
6.411,-0.086071,0.081131,9.894874
6.511,-0.074246,0.085173,9.850566
6.612,-0.039817,0.074545,9.833501
6.712,-0.04326,0.095501,9.863738
6.812,-0.033081,0.060624,9.887389
6.912,-0.052241,0.097298,9.880054
7.012,-0.035177,0.089664,9.810599
7.112,-0.01422,0.090262,9.841435
7.213,-0.049098,0.084275,9.840986
7.313,-0.055984,0.079185,9.845177
7.413,-0.01437,0.077688,9.817784
7.513,-0.010478,0.092657,9.789642
7.613,-0.016765,0.073347,9.795031
7.713,-0.032333,0.069605,9.825867
7.813,-0.02889,0.077688,9.821975
7.914,-0.011227,0.078736,9.773626
8.014,0.018561,0.078437,9.775422
8.114,0.013173,0.071102,9.775272
8.214,-0.025447,0.05778,9.785152
8.314,-0.011676,0.09146,9.76674
8.414,0.024699,0.075293,9.743239
8.515,0.036823,0.069905,9.731114
8.615,-0.010478,0.073497,9.775422
8.715,-0.008832,0.089214,9.771231
8.815,0.013622,0.096549,9.771081
8.915,-0.022004,0.065264,9.754166
9.016,-0.015418,0.072749,9.798773
9.116,-0.061821,0.076491,9.772278
9.216,-0.013173,0.067809,9.783954
9.316,-0.010179,0.083526,9.776769
9.416,-0.006736,0.074695,9.77153
9.516,-0.065414,0.099543,9.7859
9.617,-0.055834,0.084574,9.81479
9.717,0.002395,0.070952,9.794133
9.817,-0.028441,0.092508,9.774075
9.917,-0.070653,0.082029,9.824819
10.017,-0.070204,0.093705,9.836345
10.117,-0.06736,0.073497,9.836645
10.218,-0.061672,0.068108,9.850566
10.318,-0.060025,0.109572,9.826017
10.418,-0.09116,0.09595,9.847272
