0,-0.038769,0.044158,9.778416
0.100000000000001,-0.042362,0.05748,9.824071
0.201000000000001,-0.022453,0.045954,9.794582
0.301000000000002,-0.049996,0.047002,9.762998
0.400994873046876,-0.053738,0.047601,9.769883
0.501000000000005,-0.023651,0.050744,9.799222
0.601000000000006,-0.053589,0.054636,9.809102
0.701000000000001,-0.072749,0.041763,9.803713
0.801000000000002,-0.071551,0.041314,9.788595
0.901000000000003,-0.064216,0.060774,9.776769
1.002,-0.068258,0.055385,9.831405
1.102,-0.083975,0.029489,9.807006
1.20200000000001,-0.087568,0.033381,9.829909
1.302,-0.083676,0.030986,9.812844
1.402,-0.098345,0.061223,9.789942
1.502,-0.107926,0.05299,9.818832
1.602,-0.108075,0.061223,9.850117
1.70200000000001,-0.108075,0.063019,9.82901
1.803,-0.090412,0.052092,9.833801
1.90300000000001,-0.126936,0.057031,9.833202
2.003,-0.098196,0.054187,9.841734
2.103,-0.098795,0.055235,9.85805
2.203,-0.084424,0.063917,9.878707
2.303,-0.116757,0.05269,9.863589
2.40300000000001,-0.114961,0.046254,9.842482
2.503,-0.118553,0.050445,9.849967
2.604,-0.095501,0.060774,9.844428
2.704,-0.120499,0.052541,9.857601
2.804,-0.107177,0.066162,9.870923
2.904,-0.141905,0.054337,9.854907
3.004,-0.126936,0.049098,9.878857
3.104,-0.107626,0.065713,9.823622
3.204,-0.123194,0.071402,9.879755
3.304,-0.098345,0.047302,9.84383
3.405,-0.091759,0.056882,9.805659
3.505,-0.108824,0.054337,9.859697
3.605,-0.105081,0.064516,9.895323
3.70500000000001,-0.092807,0.047751,9.919422
3.805,-0.078437,0.060624,9.875564
3.905,-0.0961,0.057181,9.856404
4.005,-0.092059,0.056582,9.793983
4.106,-0.098345,0.064067,9.865235
4.206,-0.063169,0.034578,9.837543
4.306,-0.103435,0.077988,9.863589
4.40600000000001,-0.062271,0.039518,9.779314
4.506,-0.068408,0.049397,9.831555
4.606,-0.054187,0.044158,9.85311
4.706,-0.065863,0.047002,9.834699
4.807,-0.042362,0.027543,9.821975
4.907,-0.056882,0.049697,9.82901
5.00700000000001,-0.042212,0.022004,9.80027
5.107,-0.042362,0.074395,9.783505
5.207,-0.041464,0.041314,9.795331
5.307,-0.03847,0.075593,9.777368
5.407,-0.045805,0.050295,9.798324
5.50700000000001,-0.058828,0.0479,9.770033
5.608,-0.027094,0.053439,9.776021
5.70800000000001,-0.041613,0.0482,9.76674
5.808,-0.02874,0.07679,9.775721
5.908,-0.04311,0.031435,9.739946
6.008,-0.042961,0.068707,9.762249
6.108,-0.015418,0.050445,9.78605
6.20800000000001,-0.0241,0.032482,9.796977
6.308,-0.059127,0.047451,9.768836
6.40900000000001,-0.015418,0.045056,9.756112
6.509,-0.040566,0.029638,9.75207
6.609,-0.033381,0.046703,9.753717
6.709,-0.00943,0.044308,9.745634
6.809,-0.035327,0.037722,9.740245
6.90900000000001,-0.041613,0.037272,9.751472
7.009,-0.041763,0.045505,9.751472
7.11,-0.055834,0.05763,9.783056
7.21,-0.037572,0.060923,9.754166
7.31,-0.051044,0.034129,9.773027
7.41,-0.046853,0.057181,9.799671
7.51000000000001,-0.045655,0.054487,9.793534
7.61,-0.015867,0.064815,9.777368
7.71,-0.006886,0.049996,9.777667
7.81,-0.054038,0.060624,9.806108
7.911,-0.066312,0.071551,9.788894
8.011,-0.042811,0.056133,9.763896
8.111,-0.023052,0.035626,9.802516
8.21100000000001,-0.059726,0.054487,9.810449
8.311,-0.058229,0.05748,9.807605
8.411,-0.044907,0.046404,9.813892
8.511,-0.046104,0.048649,9.779913
8.611,-0.070952,0.027842,9.791588
8.712,-0.083826,0.045505,9.820778
8.812,-0.082778,0.070653,9.78605
8.91200000000001,-0.074545,0.039368,9.798474
9.012,-0.069306,0.039069,9.850117
9.112,-0.096699,0.048649,9.81464
9.212,-0.089514,0.051792,9.818832
9.312,-0.089065,0.036674,9.846674
9.413,-0.0479,0.029489,9.892329
9.51300000000001,-0.119601,0.054038,9.825418
9.613,-0.118104,0.059726,9.865235
9.713,-0.113614,0.072599,9.849368
9.813,-0.090861,0.04311,9.836645
9.913,-0.102088,0.056582,9.856853
10.013,-0.107926,0.061821,9.889335
10.113,-0.104333,0.067959,9.847422
10.214,-0.080383,0.053888,9.850566
10.314,-0.094603,0.050445,9.873618
10.414,-0.113913,0.071102,9.854308
